,num_candles,median_multiplier,sdev_multiplier,window_lookback,ending_capital
3591,5,10,8,72,15791.379964951808
3592,5,10,10,72,23221.10159481298
3593,5,10,12,72,20547.378643860455
3594,5,10,14,72,23579.707008440284
3595,5,10,16,72,26423.787941597777
3596,5,10,18,72,32075.611695341355
3597,5,10,20,72,32088.156723434826
3598,5,10,22,72,32673.873147242317
3599,5,10,24,72,34227.741647517374
3600,6,2,6,72,10119.382457975798
3601,6,2,8,72,10142.454293745952
3602,6,2,10,72,13110.3446140262
3603,6,2,12,72,15662.291310280485
3604,6,2,14,72,16437.337502383987
3605,6,2,16,72,16649.79692428264
3606,6,2,18,72,17306.1126408098
3607,6,2,20,72,20356.969113202525
3608,6,2,22,72,25890.03707052976
3609,6,2,24,72,26625.801598798684
3610,6,3,6,72,10222.920007639343
3611,6,3,8,72,10656.649515215822
3612,6,3,10,72,14258.549482180702
3613,6,3,12,72,14897.501314359472
3614,6,3,14,72,20261.74004402208
3615,6,3,16,72,15148.417591587251
3616,6,3,18,72,18048.07565185984
3617,6,3,20,72,23414.70517731079
3618,6,3,22,72,25298.580569319718
3619,6,3,24,72,25528.474532096247
3620,6,4,6,72,10222.920007639343
3621,6,4,8,72,11420.47499296037
3622,6,4,10,72,14753.785991308363
3623,6,4,12,72,15470.771433251086
3624,6,4,14,72,19783.617751965907
3625,6,4,16,72,16861.322520221103
3626,6,4,18,72,21458.663844165858
3627,6,4,20,72,23949.28215047665
3628,6,4,22,72,24239.6037598184
3629,6,4,24,72,25007.667485284088
3630,6,5,6,72,10256.587199962041
3631,6,5,8,72,12278.891367062057
3632,6,5,10,72,14771.689102499662
3633,6,5,12,72,16210.922227023239
3634,6,5,14,72,16441.826573302358
3635,6,5,16,72,18469.32538598
3636,6,5,18,72,22373.986258982637
3637,6,5,20,72,26325.181766062677
3638,6,5,22,72,26609.68542110249
3639,6,5,24,72,28549.364118805184
3640,6,6,6,72,10006.521717917462
3641,6,6,8,72,12408.225090727597
3642,6,6,10,72,15210.508256999268
3643,6,6,12,72,16204.825051956002
3644,6,6,14,72,16813.535089161443
3645,6,6,16,72,20443.676415905826
3646,6,6,18,72,22556.69350242425
3647,6,6,20,72,24638.90689188054
3648,6,6,22,72,23650.711972456887
3649,6,6,24,72,29710.514228376436
3650,6,7,6,72,10338.08185500098
3651,6,7,8,72,12760.366955906717
3652,6,7,10,72,15640.111432016869
3653,6,7,12,72,17286.25931565068
3654,6,7,14,72,17766.30632228139
3655,6,7,16,72,20765.150995190055
3656,6,7,18,72,24198.89392485901
3657,6,7,20,72,25773.8584459933
3658,6,7,22,72,25408.046627620897
3659,6,7,24,72,31200.391293287972
3660,6,8,6,72,10611.01062628416
3661,6,8,8,72,14007.149975286486
3662,6,8,10,72,15866.156361981162
3663,6,8,12,72,17805.93887656612
3664,6,8,14,72,21390.068629578014
3665,6,8,16,72,21979.43645998375
3666,6,8,18,72,22906.07046763808
3667,6,8,20,72,26433.06254388107
3668,6,8,22,72,31637.228039983947
3669,6,8,24,72,31594.396014269718
3670,6,9,6,72,11344.812900604396
3671,6,9,8,72,14791.371528209249
3672,6,9,10,72,15610.017322198095
3673,6,9,12,72,16922.094559136942
3674,6,9,14,72,23511.22291051866
3675,6,9,16,72,23827.636161832637
3676,6,9,18,72,23892.16734493474
3677,6,9,20,72,23944.047062521033
3678,6,9,22,72,31089.23471984775
3679,6,9,24,72,31941.101810908636
3680,6,10,6,72,12785.788268349977
3681,6,10,8,72,15345.604411618828
3682,6,10,10,72,15617.698585338483
3683,6,10,12,72,19095.800001812717
3684,6,10,14,72,21609.00355555637
3685,6,10,16,72,21136.63259223569
3686,6,10,18,72,24478.711698854902
3687,6,10,20,72,27261.40236872399
3688,6,10,22,72,32072.473687482292
3689,6,10,24,72,32933.95191001618
3690,7,2,6,72,10065.89368445083
3691,7,2,8,72,9928.88953491191
3692,7,2,10,72,11450.616117260244
3693,7,2,12,72,14566.075814809308
3694,7,2,14,72,14497.66910928726
3695,7,2,16,72,18598.40349108422
3696,7,2,18,72,16621.981792173425
3697,7,2,20,72,16903.743656310635
3698,7,2,22,72,20137.712363376355
3699,7,2,24,72,25932.9160654346
3700,7,3,6,72,9882.52403400822
3701,7,3,8,72,9942.388093079358
3702,7,3,10,72,11933.780731238618
3703,7,3,12,72,14728.825868540094
3704,7,3,14,72,15441.813237965687
3705,7,3,16,72,21344.971662121414
3706,7,3,18,72,14410.169751908066
3707,7,3,20,72,18592.850002385785
3708,7,3,22,72,21425.73940320376
3709,7,3,24,72,26470.454401069263
3710,7,4,6,72,9779.518030073355
3711,7,4,8,72,9915.209700676003
3712,7,4,10,72,12278.4844421189
3713,7,4,12,72,15236.9941953388
3714,7,4,14,72,16084.359261594056
3715,7,4,16,72,21525.317431078856
3716,7,4,18,72,16430.12508631698
3717,7,4,20,72,19856.21492323361
3718,7,4,22,72,22377.049393731962
3719,7,4,24,72,25952.135271928386
3720,7,5,6,72,9895.687313760136
3721,7,5,8,72,10124.97962086215
3722,7,5,10,72,12924.332650430444
3723,7,5,12,72,15242.79500676055
3724,7,5,14,72,15723.286073538613
3725,7,5,16,72,15936.031105188273
3726,7,5,18,72,16194.906052688184
3727,7,5,20,72,21382.141221103782
3728,7,5,22,72,25207.46765080029
3729,7,5,24,72,25138.13151194619
3730,7,6,6,72,10222.920007639343
3731,7,6,8,72,10613.20133311392
3732,7,6,10,72,13971.17564028081
3733,7,6,12,72,14612.869499682423
3734,7,6,14,72,19598.566350065186
3735,7,6,16,72,15602.05228380964
3736,7,6,18,72,19814.732696703046
3737,7,6,20,72,21712.730539625536
3738,7,6,22,72,24980.259045575083
3739,7,6,24,72,25134.62127185343
3740,7,7,6,72,10274.065828853552
3741,7,7,8,72,11767.178425056867
3742,7,7,10,72,14257.98103714641
3743,7,7,12,72,16434.822199762384
3744,7,7,14,72,18685.69313420842
3745,7,7,16,72,16876.12911958434
3746,7,7,18,72,21388.087609352755
3747,7,7,20,72,23410.12300367116
3748,7,7,22,72,24569.725886989003
3749,7,7,24,72,24552.978012571453
3750,7,8,6,72,10090.573961564773
3751,7,8,8,72,12393.587758674885
3752,7,8,10,72,14626.557422617027
3753,7,8,12,72,15795.505071613432
3754,7,8,14,72,16721.40881650037
3755,7,8,16,72,19469.764108341536
3756,7,8,18,72,22319.23958000362
3757,7,8,20,72,23853.27807305192
3758,7,8,22,72,25681.11431751251
3759,7,8,24,72,26645.52645275217
3760,7,9,6,72,10279.665539880141
3761,7,9,8,72,12290.727811992492
3762,7,9,10,72,14844.342496359823
3763,7,9,12,72,15989.214566222749
3764,7,9,14,72,17052.889330476315
3765,7,9,16,72,20972.077700281854
3766,7,9,18,72,22970.251053216743
3767,7,9,20,72,23643.929153833487
3768,7,9,22,72,24171.69119971228
3769,7,9,24,72,30972.68369646383
3770,7,10,6,72,10571.326764536245
3771,7,10,8,72,12517.039052900485
3772,7,10,10,72,17098.68485455739
3773,7,10,12,72,15906.403576348795
3774,7,10,14,72,18411.002069769565
3775,7,10,16,72,21067.11601835682
3776,7,10,18,72,23022.886830108313
3777,7,10,20,72,25586.58215332596
3778,7,10,22,72,25011.76989122906
3779,7,10,24,72,30911.24627154516
3780,8,2,6,72,10065.89368445083
3781,8,2,8,72,10222.920007639343
3782,8,2,10,72,10109.012084935297
3783,8,2,12,72,12151.033035705046
3784,8,2,14,72,14651.11487559457
3785,8,2,16,72,13877.286480708854
3786,8,2,18,72,21402.963888790506
3787,8,2,20,72,16439.84321642219
3788,8,2,22,72,16092.965204298454
3789,8,2,24,72,18903.37722772696
3790,8,3,6,72,10065.89368445083
3791,8,3,8,72,10222.920007639343
3792,8,3,10,72,10638.806389821388
3793,8,3,12,72,12894.677390888144
3794,8,3,14,72,14985.128891718196
3795,8,3,16,72,15950.60473386125
3796,8,3,18,72,20867.923108025505
3797,8,3,20,72,14489.575240707103
3798,8,3,22,72,17387.32192981629
3799,8,3,24,72,21462.680394177998
3800,8,4,6,72,10065.89368445083
3801,8,4,8,72,10409.570968816037
3802,8,4,10,72,10877.234147580102
3803,8,4,12,72,14135.096547861183
3804,8,4,14,72,14580.35951932432
3805,8,4,16,72,17666.96899421496
3806,8,4,18,72,20115.00121531766
3807,8,4,20,72,15020.550098172534
3808,8,4,22,72,18821.384633873447
3809,8,4,24,72,21785.945280334225
3810,8,5,6,72,10065.89368445083
3811,8,5,8,72,10227.01768096792
3812,8,5,10,72,11430.08169573138
3813,8,5,12,72,14549.976222021662
3814,8,5,14,72,14448.783967691235
3815,8,5,16,72,18988.584877707017
3816,8,5,18,72,16035.501633174174
3817,8,5,20,72,16275.883249775661
3818,8,5,22,72,20510.00945836331
3819,8,5,24,72,23833.5692687943
3820,8,6,6,72,9882.52403400822
3821,8,6,8,72,9992.130397965915
3822,8,6,10,72,11859.19137608796
3823,8,6,12,72,13879.202127617507
3824,8,6,14,72,14769.73343233986
3825,8,6,16,72,21688.068953023296
3826,8,6,18,72,15290.614017463826
3827,8,6,20,72,19181.515981829623
3828,8,6,22,72,20514.31464347583
3829,8,6,24,72,24584.585113677007
3830,8,7,6,72,9657.638983180002
3831,8,7,8,72,9901.907787897808
3832,8,7,10,72,11888.72931543104
3833,8,7,12,72,15555.374428526467
3834,8,7,14,72,16651.279018067158
3835,8,7,16,72,19601.10736393037
3836,8,7,18,72,16863.998772734172
3837,8,7,20,72,20794.358110583355
3838,8,7,22,72,21361.72774812283
3839,8,7,24,72,24328.86684020085
3840,8,8,6,72,9895.687313760136
3841,8,8,8,72,9982.741389527973
3842,8,8,10,72,12187.970370405224
3843,8,8,12,72,15263.803522387649
3844,8,8,14,72,17941.12166338603
3845,8,8,16,72,15545.213753636779
3846,8,8,18,72,16778.482362603332
3847,8,8,20,72,19815.232728213407
3848,8,8,22,72,25231.402283895288
3849,8,8,24,72,25478.472873158837
3850,8,9,6,72,10274.065828853552
3851,8,9,8,72,11072.263214335006
3852,8,9,10,72,14390.568422458755
3853,8,9,12,72,15846.318118232075
3854,8,9,14,72,19712.368943628746
3855,8,9,16,72,16953.49379799781
3856,8,9,18,72,19793.82076724376
3857,8,9,20,72,22006.25518712076
3858,8,9,22,72,23782.947056635097
3859,8,9,24,72,23924.89325459073
3860,8,10,6,72,10302.851161480228
3861,8,10,8,72,11514.949076971352
3862,8,10,10,72,14862.289620052958
3863,8,10,12,72,16249.787883698404
3864,8,10,14,72,17668.774267231907
3865,8,10,16,72,17208.076419306504
3866,8,10,18,72,21589.49419169338
3867,8,10,20,72,22638.754478987612
3868,8,10,22,72,24377.934109093505
3869,8,10,24,72,23831.497322534247
3870,9,2,6,72,10065.89368445083
3871,9,2,8,72,9867.599871572096
3872,9,2,10,72,9979.590418263386
3873,9,2,12,72,10803.970807137597
3874,9,2,14,72,14504.459360313593
3875,9,2,16,72,14386.42192104131
3876,9,2,18,72,16474.20152539718
3877,9,2,20,72,22072.522896133574
3878,9,2,22,72,16348.30537617977
3879,9,2,24,72,15991.935249464197
3880,9,3,6,72,10065.89368445083
3881,9,3,8,72,9992.128617114018
3882,9,3,10,72,10044.752572258367
3883,9,3,12,72,11695.798253854404
3884,9,3,14,72,14028.738056156497
3885,9,3,16,72,14982.879792550852
3886,9,3,18,72,17357.157588635862
3887,9,3,20,72,21621.92762855312
3888,9,3,22,72,14761.518108849403
3889,9,3,24,72,17286.52113550209
3890,9,4,6,72,10065.89368445083
3891,9,4,8,72,10102.909213358958
3892,9,4,10,72,9865.85031841197
3893,9,4,12,72,12156.678653277535
3894,9,4,14,72,14735.713833632024
3895,9,4,16,72,14289.561687273128
3896,9,4,18,72,19448.602397823237
3897,9,4,20,72,17793.97727836731
3898,9,4,22,72,14728.714792180725
3899,9,4,24,72,17448.618142232815
3900,9,5,6,72,10065.89368445083
3901,9,5,8,72,10222.920007639343
3902,9,5,10,72,10159.588018656985
3903,9,5,12,72,12171.938946225378
3904,9,5,14,72,14081.510939259231
3905,9,5,16,72,15602.997719058756
3906,9,5,18,72,21656.177720224718
3907,9,5,20,72,15865.233794522308
3908,9,5,22,72,17062.72634484083
3909,9,5,24,72,21160.179998245017
3910,9,6,6,72,10065.89368445083
3911,9,6,8,72,10222.920007639343
3912,9,6,10,72,10619.813576058536
3913,9,6,12,72,13018.714727424509
3914,9,6,14,72,15809.534794375038
3915,9,6,16,72,16341.243984202632
3916,9,6,18,72,21275.11781653795
3917,9,6,20,72,14135.141854360201
3918,9,6,22,72,17819.405110891643
3919,9,6,24,72,22458.28241920593
3920,9,7,6,72,10065.89368445083
3921,9,7,8,72,10596.809198378896
3922,9,7,10,72,10981.768811181733
3923,9,7,12,72,14000.089959412104
3924,9,7,14,72,14424.77099017731
3925,9,7,16,72,18841.390815357696
3926,9,7,18,72,19630.64444366951
3927,9,7,20,72,15932.968217253503
3928,9,7,22,72,19567.97056920609
3929,9,7,24,72,21524.257895178245
3930,9,8,6,72,10065.89368445083
3931,9,8,8,72,10006.521717917462
3932,9,8,10,72,11533.84356557377
3933,9,8,12,72,15094.232865104157
3934,9,8,14,72,14827.700807127072
3935,9,8,16,72,19747.504364074015
3936,9,8,18,72,16873.677357244746
3937,9,8,20,72,16323.496036913884
3938,9,8,22,72,20590.025243721408
3939,9,8,24,72,23150.58317981892
3940,9,9,6,72,9882.52403400822
3941,9,9,8,72,10081.46388934485
3942,9,9,10,72,12175.536086513093
3943,9,9,12,72,15270.954377672733
3944,9,9,14,72,16022.569845357191
3945,9,9,16,72,21196.74018560391
3946,9,9,18,72,15186.759257644502
3947,9,9,20,72,20670.77956180035
3948,9,9,22,72,20877.962000759337
3949,9,9,24,72,24031.124436572565
3950,9,10,6,72,9657.638983180002
3951,9,10,8,72,10324.919779309099
3952,9,10,10,72,12535.651372263845
3953,9,10,12,72,15368.040430842046
3954,9,10,14,72,16492.015322774903
3955,9,10,16,72,17860.714978479486
3956,9,10,18,72,15874.356751863957
3957,9,10,20,72,20989.7209607541
3958,9,10,22,72,22334.203748407075
3959,9,10,24,72,24610.047578482376
3960,10,2,6,72,10000.0
3961,10,2,8,72,10065.89368445083
3962,10,2,10,72,10409.570968816037
3963,10,2,12,72,10323.648948192951
3964,10,2,14,72,12029.782210044752
3965,10,2,16,72,14106.75468043372
3966,10,2,18,72,13734.0103972472
3967,10,2,20,72,19093.05308030576
3968,10,2,22,72,21460.558297009826
3969,10,2,24,72,15393.900651084638
3970,10,3,6,72,9859.66911944458
3971,10,3,8,72,9882.52403400822
3972,10,3,10,72,10412.990706707003
3973,10,3,12,72,10636.72047427615
3974,10,3,14,72,12275.539579839817
3975,10,3,16,72,14763.302047359079
3976,10,3,18,72,14204.87055560481
3977,10,3,20,72,20317.798933236925
3978,10,3,22,72,20736.147401280625
3979,10,3,24,72,14676.598294911875
3980,10,4,6,72,9859.66911944458
3981,10,4,8,72,9882.52403400822
3982,10,4,10,72,9892.116779703945
3983,10,4,12,72,10536.47342506135
3984,10,4,14,72,14103.216519941772
3985,10,4,16,72,14304.942209892426
3986,10,4,18,72,15701.604443478398
3987,10,4,20,72,21033.394404399904
3988,10,4,22,72,16580.337593853248
3989,10,4,24,72,15327.661606444739
3990,10,5,6,72,10065.89368445083
3991,10,5,8,72,9867.599871572096
3992,10,5,10,72,10061.870205940464
3993,10,5,12,72,11054.826138542321
3994,10,5,14,72,14532.43231939321
3995,10,5,16,72,15695.954427994577
3996,10,5,18,72,16785.270777151763
3997,10,5,20,72,21893.855069726884
3998,10,5,22,72,16388.34289874829
3999,10,5,24,72,16695.41376253183
4000,10,6,6,72,10065.89368445083
4001,10,6,8,72,9992.128617114018
4002,10,6,10,72,10095.007012165737
4003,10,6,12,72,11957.270326145148
4004,10,6,14,72,14323.609408840972
4005,10,6,16,72,14026.176014529608
4006,10,6,18,72,19925.976360037344
4007,10,6,20,72,21272.100988456896
4008,10,6,22,72,14515.240545116958
4009,10,6,24,72,17397.200721294044
4010,10,7,6,72,10065.89368445083
4011,10,7,8,72,10222.920007639343
4012,10,7,10,72,10159.588018656985
4013,10,7,12,72,12257.016695623772
4014,10,7,14,72,13963.119917379194
4015,10,7,16,72,14665.264580116856
4016,10,7,18,72,20270.345557663877
4017,10,7,20,72,17371.534140568918
4018,10,7,22,72,15677.916926017855
4019,10,7,24,72,18999.668778027066
4020,10,8,6,72,10065.89368445083
4021,10,8,8,72,10222.920007639343
4022,10,8,10,72,10426.080639928143
4023,10,8,12,72,12285.667126744022
4024,10,8,14,72,15637.86908203719
4025,10,8,16,72,16162.292878487864
4026,10,8,18,72,20755.439876877626
4027,10,8,20,72,15420.738309118344
4028,10,8,22,72,17301.839487844656
4029,10,8,24,72,21173.230688475738
4030,10,9,6,72,10065.89368445083
4031,10,9,8,72,10422.904719296384
4032,10,9,10,72,10835.35861040642
4033,10,9,12,72,12489.187082235845
4034,10,9,14,72,14840.688163199882
4035,10,9,16,72,17251.453361346783
4036,10,9,18,72,20512.46882186553
4037,10,9,20,72,15198.170490268292
4038,10,9,22,72,18608.03060590503
4039,10,9,24,72,22345.89537851942
4040,10,10,6,72,10065.89368445083
4041,10,10,8,72,10278.184003063225
4042,10,10,10,72,11271.007436572034
4043,10,10,12,72,14531.622380264173
4044,10,10,14,72,15031.257285763111
4045,10,10,16,72,19823.393055235952
4046,10,10,18,72,18379.986438449054
4047,10,10,20,72,15645.602108423676
4048,10,10,22,72,21508.377630088224
4049,10,10,24,72,22438.237163163285
